id,date,input,output
788,2012,Levi Mackin plays for <extra_id_0>.,<extra_id_0> Alfreton Town F.C. <extra_id_1>
789,2012,Tyler Dorsey attended <extra_id_0>.,<extra_id_0> St. John Bosco High School <extra_id_1>
790,2012,Fabián Caballero plays for <extra_id_0>.,<extra_id_0> Tacuary <extra_id_1>
791,2012,<extra_id_0> is the head of the government of Saratov Oblast.,<extra_id_0> Valery Radayev <extra_id_1>
792,2012,Jacqui Lambie is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
793,2012,<extra_id_0> is the head coach of AS Monaco FC.,<extra_id_0> Claudio Ranieri <extra_id_1>
794,2012,Tim Walz holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
795,2012,<extra_id_0> is the chair of Union of European Football Associations.,<extra_id_0> Michel Platini <extra_id_1>
796,2012,Shpend Ahmeti is a member of the <extra_id_0>.,<extra_id_0> Vetëvendosje! <extra_id_1>
797,2012,Chris Turney works for <extra_id_0>.,<extra_id_0> University of New South Wales <extra_id_1>
798,2012,Viviane Reding holds the position of <extra_id_0>.,"<extra_id_0> European Commissioner for Justice, Fundamental Rights and Citizenship <extra_id_1>"
799,2012,Jim Murphy holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Defence <extra_id_1>
800,2012,U. Reneé Hall works for <extra_id_0>.,<extra_id_0> Detroit Police Department <extra_id_1>
801,2012,Jim Justice is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
802,2012,Ari Kelman works for <extra_id_0>.,"<extra_id_0> University of California, Davis <extra_id_1>"
803,2012,Politico Europe is owned by <extra_id_0>.,<extra_id_0> Economist Group <extra_id_1>
804,2012,Sonja Kovač attended <extra_id_0>.,<extra_id_0> Faculty of Law of the University of Zagreb <extra_id_1>
805,2012,Jacques Le Nay is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
806,2012,McKenzie Milton attended <extra_id_0>.,<extra_id_0> Mililani High School <extra_id_1>
807,2012,<extra_id_0> is the head of the government of Plzeň Region.,<extra_id_0> Milan Chovanec <extra_id_1>
808,2012,Adrian Peterson plays for <extra_id_0>.,<extra_id_0> Minnesota Vikings <extra_id_1>
809,2012,Naz Baloch is a member of the <extra_id_0>.,<extra_id_0> Pakistan Peoples Party <extra_id_1>
810,2012,Kylie Moore-Gilbert attended <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
811,2012,<extra_id_0> is the chair of Economic Community of West African States.,<extra_id_0> Alassane Dramane Ouattara <extra_id_1>
812,2012,Edna Molewa holds the position of <extra_id_0>.,<extra_id_0> Minister of Water and Environmental Affairs <extra_id_1>
813,2012,Adam Hammill plays for <extra_id_0>.,<extra_id_0> Middlesbrough F.C. <extra_id_1>
814,2012,Don Foster holds the position of <extra_id_0>.,"<extra_id_0> Ministry of Housing, Communities & Local Government <extra_id_1>"
815,2012,Anne-Sophie Lapix works for <extra_id_0>.,<extra_id_0> Canal+ <extra_id_1>
816,2012,Monty Panesar plays for <extra_id_0>.,<extra_id_0> Sussex County Cricket Club <extra_id_1>
817,2012,Anthony Annan plays for <extra_id_0>.,<extra_id_0> Ghana national football team <extra_id_1>
818,2012,Ed Davey holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for Energy and Climate Change <extra_id_1>
819,2012,<extra_id_0> is the head of the government of Nagykanizsa.,<extra_id_0> Péter Cseresnyés <extra_id_1>
820,2012,Sorin Cîmpeanu is a member of the <extra_id_0>.,<extra_id_0> Alliance of Liberals and Democrats Party (Romania) <extra_id_1>
821,2012,Ashlyn Harris plays for <extra_id_0>.,<extra_id_0> FCR 2001 Duisburg <extra_id_1>
822,2012,Marios Matsakis is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
823,2012,Ricardo Carvalho plays for <extra_id_0>.,<extra_id_0> Real Madrid CF <extra_id_1>
824,2012,Rhyne Howard attended <extra_id_0>.,<extra_id_0> Bradley Central High School <extra_id_1>
825,2012,<extra_id_0> is the head of the government of Gävleborg county.,<extra_id_0> Barbro Holmberg <extra_id_1>
826,2012,Joachim Starbatty is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
827,2012,Toni Postius Terrado is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
828,2012,Anna Theologou is a member of the <extra_id_0>.,<extra_id_0> Solidarity Movement (Cyprus) <extra_id_1>
829,2012,<extra_id_0> is the chair of Social Democratic Party of Germany.,<extra_id_0> Sigmar Gabriel <extra_id_1>
830,2012,<extra_id_0> is the chair of Asian Development Bank.,<extra_id_0> Haruhiko Kuroda <extra_id_1>
831,2012,Ruthy Hebard attended <extra_id_0>.,<extra_id_0> West Valley High School <extra_id_1>
832,2012,Barbara Graziosi works for <extra_id_0>.,<extra_id_0> Durham University <extra_id_1>
833,2012,<extra_id_0> is the chair of People's Freedom Party.,<extra_id_0> Vladimir Ryzhkov <extra_id_1>
834,2012,Helen Clare Bostock works for <extra_id_0>.,<extra_id_0> National Institute of Water and Atmospheric Research <extra_id_1>
835,2012,Monica Macovei is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
836,2012,Andrés Iniesta plays for <extra_id_0>.,<extra_id_0> FC Barcelona <extra_id_1>
837,2012,Noemí de Miguel works for <extra_id_0>.,<extra_id_0> Canal+ <extra_id_1>
838,2012,Cha Du-ri plays for <extra_id_0>.,<extra_id_0> South Korea national football team <extra_id_1>
839,2012,Henrietta Harrison works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
840,2012,"<extra_id_0> is the chair of Embassy of Ukraine, Minsk.",<extra_id_0> Víktor Tykhonov <extra_id_1>
841,2012,Peadar Tóibín is a member of the <extra_id_0>.,<extra_id_0> Sinn Féin <extra_id_1>
842,2012,Ramires plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
843,2012,Vassilis Spanoulis plays for <extra_id_0>.,<extra_id_0> Olympiacos B.C. <extra_id_1>
844,2012,Westfield Montgomery is owned by <extra_id_0>.,<extra_id_0> Westfield Group <extra_id_1>
845,2012,Kelsey Plum attended <extra_id_0>.,<extra_id_0> La Jolla Country Day School <extra_id_1>
846,2012,Wojciech Szczęsny plays for <extra_id_0>.,<extra_id_0> Arsenal F.C. <extra_id_1>
847,2012,Paavo Väyrynen is a member of the <extra_id_0>.,<extra_id_0> Centre Party <extra_id_1>
848,2012,Jack Wilshere plays for <extra_id_0>.,<extra_id_0> Arsenal F.C. <extra_id_1>
849,2012,Mahathir Mohamad is a member of the <extra_id_0>.,<extra_id_0> United Malays National Organisation <extra_id_1>
850,2012,<extra_id_0> is the head coach of France national rugby league team.,<extra_id_0> Aurélien Cologni <extra_id_1>
851,2012,<extra_id_0> is the chair of Assembly of Experts for Leadership.,<extra_id_0> Mahmoud Hashemi Shahroudi <extra_id_1>
852,2012,Patrick Kisnorbo plays for <extra_id_0>.,<extra_id_0> Leeds United F.C. <extra_id_1>
853,2012,Mesut Özil plays for <extra_id_0>.,<extra_id_0> Real Madrid CF <extra_id_1>
854,2012,Marcelo Díaz plays for <extra_id_0>.,<extra_id_0> Club Universidad de Chile <extra_id_1>
855,2012,Marie-Christine Blandin is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
856,2012,F. Richard Spencer holds the position of <extra_id_0>.,<extra_id_0> auxiliary bishop <extra_id_1>
857,2012,Clifford Williams works for <extra_id_0>.,<extra_id_0> Trinity International University <extra_id_1>
858,2012,Claudio Nastruzzi works for <extra_id_0>.,<extra_id_0> University of Ferrara <extra_id_1>
859,2012,Chris Porter plays for <extra_id_0>.,<extra_id_0> Sheffield United F.C. <extra_id_1>
860,2012,Joyce Banda holds the position of <extra_id_0>.,<extra_id_0> President of Malawi <extra_id_1>
861,2012,Frank Lampard plays for <extra_id_0>.,<extra_id_0> England national association football team <extra_id_1>
862,2012,David McNarry is a member of the <extra_id_0>.,<extra_id_0> Ulster Unionist Party <extra_id_1>
863,2012,<extra_id_0> is the head of the government of Nur-Sultan.,<extra_id_0> Imangali Tasmagambetov <extra_id_1>
864,2012,Paola Pabón is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
865,2012,<extra_id_0> is the head of the government of Guinea.,<extra_id_0> Mamady Youla <extra_id_1>
866,2012,Vera Papisova works for <extra_id_0>.,<extra_id_0> Massachusetts General Hospital <extra_id_1>
867,2012,Jonah Berger works for <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
868,2012,Clarence Seedorf plays for <extra_id_0>.,<extra_id_0> Botafogo F.R. <extra_id_1>
869,2012,Marc Bernhard is a member of the <extra_id_0>.,<extra_id_0> Christian Democratic Union <extra_id_1>
870,2012,Jonas Gahr Støre holds the position of <extra_id_0>.,<extra_id_0> Foreign Minister of Norway <extra_id_1>
871,2012,Jan Vertonghen plays for <extra_id_0>.,<extra_id_0> AFC Ajax <extra_id_1>
872,2012,Fernando Cheung is a member of the <extra_id_0>.,<extra_id_0> Labour Party <extra_id_1>
873,2012,Virgil van Dijk plays for <extra_id_0>.,<extra_id_0> Netherlands national under-21 football team <extra_id_1>
874,2012,Indira Alfonzo works for <extra_id_0>.,<extra_id_0> Universidad Militar Bolivariana de Venezuela <extra_id_1>
875,2012,Daniel Inouye holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
876,2012,Paolo Alli is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
877,2012,Angelino Alfano is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
878,2012,Gerardo Buganza is a member of the <extra_id_0>.,<extra_id_0> Institutional Revolutionary Party <extra_id_1>
879,2012,Renato Schifani holds the position of <extra_id_0>.,<extra_id_0> President of the Italian Senate <extra_id_1>
