id,date,input,output
534,2017,"In 2017, <extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.",<extra_id_0> Roman Cieślak <extra_id_1>
535,2017,"In 2017, José Évrard is a member of the <extra_id_0>.",<extra_id_0> The Patriots <extra_id_1>
536,2017,"In 2017, <extra_id_0> is the chair of Polish People's Party.",<extra_id_0> Władysław Kosiniak-Kamysz <extra_id_1>
537,2017,"In 2017, Carol Boggs works for <extra_id_0>.",<extra_id_0> University of South Carolina <extra_id_1>
538,2017,"In 2017, Tim Kaine holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
539,2017,"In 2017, Drew McDonald attended <extra_id_0>.",<extra_id_0> Northern Kentucky University <extra_id_1>
540,2017,"In 2017, Scott Laird plays for <extra_id_0>.",<extra_id_0> Scunthorpe United F.C. <extra_id_1>
541,2017,"In 2017, Caitlin Rivers works for <extra_id_0>.",<extra_id_0> Johns Hopkins Center for Health Security <extra_id_1>
542,2017,"In 2017, Keiko Torii works for <extra_id_0>.",<extra_id_0> Nagoya University <extra_id_1>
543,2017,"In 2017, Ken Murphy works for <extra_id_0>.",<extra_id_0> Walgreens Boots Alliance <extra_id_1>
544,2017,"In 2017, Keith Brown holds the position of <extra_id_0>.","<extra_id_0> Cabinet Secretary for Economy, Jobs and Fair Work <extra_id_1>"
545,2017,"In 2017, <extra_id_0> is the chair of Christian Democratic Union.",<extra_id_0> Angela Merkel <extra_id_1>
546,2017,"In 2017, <extra_id_0> is the head coach of Delfino Pescara 1936.",<extra_id_0> Zdeněk Zeman <extra_id_1>
547,2017,"In 2017, <extra_id_0> is the head coach of S.S. Lazio.",<extra_id_0> Simone Inzaghi <extra_id_1>
548,2017,"In 2017, Brittney Griner plays for <extra_id_0>.",<extra_id_0> Phoenix Mercury <extra_id_1>
549,2017,"In 2017, Michael Woodley works for <extra_id_0>.",<extra_id_0> Vrije Universiteit Brussel <extra_id_1>
550,2017,"In 2017, Marcel Ciolacu holds the position of <extra_id_0>.",<extra_id_0> deputy prime minister <extra_id_1>
551,2017,"In 2017, Lynika Strozier works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
552,2017,"In 2017, Tom Kennedy plays for <extra_id_0>.",<extra_id_0> Rochdale A.F.C. <extra_id_1>
553,2017,"In 2017, Frances Fitzgerald holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
554,2017,"In 2017, Jiří Pospíšil is a member of the <extra_id_0>.",<extra_id_0> TOP 09 <extra_id_1>
555,2017,"In 2017, Farida Kabir attended <extra_id_0>.",<extra_id_0> International Finance Corporation <extra_id_1>
556,2017,"In 2017, Nedum Onuoha plays for <extra_id_0>.",<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
557,2017,"In 2017, Kalidou Koulibaly plays for <extra_id_0>.",<extra_id_0> S.S.C. Napoli <extra_id_1>
558,2017,"In 2017, WKVB is owned by <extra_id_0>.",<extra_id_0> Entercom <extra_id_1>
559,2017,"In 2017, <extra_id_0> is the head of the government of Jewish Autonomous Oblast.",<extra_id_0> Alexander Levintal <extra_id_1>
560,2017,"In 2017, <extra_id_0> is the chair of Massachusetts Institute of Technology.",<extra_id_0> L. Rafael Reif <extra_id_1>
561,2017,"In 2017, Piyush Goyal holds the position of <extra_id_0>.",<extra_id_0> Minister of Coal <extra_id_1>
562,2017,"In 2017, Joy Koesten is a member of the <extra_id_0>.",<extra_id_0> Republican Party <extra_id_1>
563,2017,"In 2017, Dimitar Berbatov plays for <extra_id_0>.",<extra_id_0> Kerala Blasters FC <extra_id_1>
564,2017,"In 2017, <extra_id_0> is the head of the government of Baltimore.",<extra_id_0> Catherine E. Pugh <extra_id_1>
565,2017,"In 2017, Matthew Trundle works for <extra_id_0>.",<extra_id_0> University of Auckland <extra_id_1>
566,2017,"In 2017, <extra_id_0> is the head coach of Lechia Gdańsk.",<extra_id_0> Piotr Nowak <extra_id_1>
567,2017,"In 2017, Mark Hurd works for <extra_id_0>.",<extra_id_0> Oracle Corporation <extra_id_1>
568,2017,"In 2017, <extra_id_0> is the chair of European Border and Coast Guard Agency.",<extra_id_0> Fabrice Leggeri <extra_id_1>
569,2017,"In 2017, N'Golo Kanté plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
570,2017,"In 2017, <extra_id_0> is the chair of French Football Federation.",<extra_id_0> Noël Le Graët <extra_id_1>
571,2017,"In 2017, Joe Root plays for <extra_id_0>.",<extra_id_0> England and Wales cricket team <extra_id_1>
572,2017,"In 2017, Greg Woolf works for <extra_id_0>.",<extra_id_0> Institute of Classical Studies <extra_id_1>
573,2017,"In 2017, Jérôme Boateng plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
574,2017,"In 2017, Craig Reid plays for <extra_id_0>.",<extra_id_0> Brentwood Town F.C. <extra_id_1>
575,2017,"In 2017, <extra_id_0> is the head of the government of Brazil.",<extra_id_0> Michel Temer <extra_id_1>
576,2017,"In 2017, USNS Arrowhead is owned by <extra_id_0>.",<extra_id_0> United States Navy <extra_id_1>
577,2017,"In 2017, Lappeenranta Airport is owned by <extra_id_0>.",<extra_id_0> Lappeenranta <extra_id_1>
578,2017,"In 2017, Justin Amash is a member of the <extra_id_0>.",<extra_id_0> Republican Party <extra_id_1>
579,2017,"In 2017, <extra_id_0> is the head of the government of Guangdong.",<extra_id_0> Ma Xingrui <extra_id_1>
580,2017,"In 2017, Branislav Ivanović plays for <extra_id_0>.",<extra_id_0> FC Zenit Saint Petersburg <extra_id_1>
581,2017,"In 2017, Marcela Aguiñaga is a member of the <extra_id_0>.",<extra_id_0> PAIS Alliance <extra_id_1>
582,2017,"In 2017, <extra_id_0> is the chair of RCD Mallorca.",<extra_id_0> Andy Kohlberg <extra_id_1>
583,2017,"In 2017, Valtteri Bottas plays for <extra_id_0>.",<extra_id_0> Mercedes <extra_id_1>
584,2017,"In 2017, Sölvi Ottesen plays for <extra_id_0>.",<extra_id_0> Wuhan Zall F.C. <extra_id_1>
585,2017,"In 2017, Galit Shmueli works for <extra_id_0>.",<extra_id_0> National Tsing Hua University <extra_id_1>
586,2017,"In 2017, Adam Lallana plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
587,2017,"In 2017, <extra_id_0> is the head coach of Helsingin Jalkapalloklubi.",<extra_id_0> Mika Lehkosuo <extra_id_1>
588,2017,"In 2017, Vincent Kompany plays for <extra_id_0>.",<extra_id_0> Belgium national football team <extra_id_1>
589,2017,"In 2017, <extra_id_0> is the head of the government of Saint Petersburg.",<extra_id_0> Georgy Poltavchenko <extra_id_1>
590,2017,"In 2017, Ulrike Lunacek holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
591,2017,"In 2017, Chris Dercon works for <extra_id_0>.",<extra_id_0> Tate Modern <extra_id_1>
592,2017,"In 2017, <extra_id_0> is the head coach of FK Žalgiris Vilnius.",<extra_id_0> Aleksandr Brazevich <extra_id_1>
593,2017,"In 2017, Darius Bogdan Vâlcov is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party <extra_id_1>
594,2017,"In 2017, <extra_id_0> is the chair of Airbus Group.",<extra_id_0> Denis Ranque <extra_id_1>
595,2017,"In 2017, DiDi Richards attended <extra_id_0>.",<extra_id_0> Cypress Ranch High School <extra_id_1>
596,2017,"In 2017, Vidya Arankalle works for <extra_id_0>.",<extra_id_0> Agharkar Research Institute <extra_id_1>
597,2017,"In 2017, Remo Sernagiotto is a member of the <extra_id_0>.",<extra_id_0> European Conservatives and Reformists <extra_id_1>
598,2017,"In 2017, <extra_id_0> is the head of the government of Chaco Province.",<extra_id_0> Domingo Peppo <extra_id_1>
599,2017,"In 2017, <extra_id_0> is the head coach of FC Neman Grodno.",<extra_id_0> Igor Kovalevich <extra_id_1>
600,2017,"In 2017, <extra_id_0> is the head of the government of People's Republic of China.",<extra_id_0> Li Keqiang <extra_id_1>
601,2017,"In 2017, <extra_id_0> is the chair of Jamiat Ahle Hadith.",<extra_id_0> Sajid Mir <extra_id_1>
602,2017,"In 2017, Salvador Sánchez Cerén holds the position of <extra_id_0>.",<extra_id_0> President of El Salvador <extra_id_1>
603,2017,"In 2017, Franziska Brantner holds the position of <extra_id_0>.",<extra_id_0> Chief Whip <extra_id_1>
604,2017,"In 2017, Eamon Ryan holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
605,2017,"In 2017, Matteo Renzi is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
606,2017,"In 2017, <extra_id_0> is the head of the government of Burkina Faso.",<extra_id_0> Paul Kaba Thieba <extra_id_1>
607,2017,"In 2017, Katharine A Michie works for <extra_id_0>.",<extra_id_0> University of New South Wales <extra_id_1>
608,2017,"In 2017, Manu Sareen is a member of the <extra_id_0>.",<extra_id_0> The Alternative <extra_id_1>
609,2017,"In 2017, <extra_id_0> is the head of the government of Perm Krai.",<extra_id_0> Maxim Reshetnikov <extra_id_1>
610,2017,"In 2017, <extra_id_0> is the chair of Norwegian Parliamentary Intelligence Oversight Committee.",<extra_id_0> Eldbjørg Løwer <extra_id_1>
611,2017,"In 2017, Michael Bach works for <extra_id_0>.",<extra_id_0> University Medical Center Freiburg <extra_id_1>
612,2017,"In 2017, <extra_id_0> is the head coach of Blackburn Rovers F.C..",<extra_id_0> Tony Mowbray <extra_id_1>
613,2017,"In 2017, Katherine Zappone holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
614,2017,"In 2017, Eskil Brøndbo is a member of the <extra_id_0>.",<extra_id_0> Conservative Party of Norway <extra_id_1>
615,2017,"In 2017, Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.",<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
616,2017,"In 2017, Roger Holeindre is a member of the <extra_id_0>.",<extra_id_0> Party of France <extra_id_1>
617,2017,"In 2017, Maisons du Monde is owned by <extra_id_0>.",<extra_id_0> Bain Capital <extra_id_1>
618,2017,"In 2017, <extra_id_0> is the chair of Volga Federal District.",<extra_id_0> Mikhail Babich <extra_id_1>
619,2017,"In 2017, Abba Gumel works for <extra_id_0>.",<extra_id_0> Arizona State University <extra_id_1>
620,2017,"In 2017, Pamela Russell works for <extra_id_0>.",<extra_id_0> The University of Queensland <extra_id_1>
621,2017,"In 2017, Péter Polt works for <extra_id_0>.",<extra_id_0> National University of Public Service <extra_id_1>
622,2017,"In 2017, Mike Pence holds the position of <extra_id_0>.",<extra_id_0> Vice President of the United States <extra_id_1>
623,2017,"In 2017, <extra_id_0> is the chair of Anti-Defamation League.",<extra_id_0> Jonathan Greenblatt <extra_id_1>
624,2017,"In 2017, <extra_id_0> is the chair of Likud Central Committee.",<extra_id_0> Haim Katz <extra_id_1>
625,2017,"In 2017, <extra_id_0> is the chair of Mossad.",<extra_id_0> Yossi Cohen <extra_id_1>
626,2017,"In 2017, <extra_id_0> is the head coach of FC Botoșani.",<extra_id_0> Leo Grozavu <extra_id_1>
627,2017,"In 2017, <extra_id_0> is the head coach of FK Csíkszereda.",<extra_id_0> László Balint <extra_id_1>
628,2017,"In 2017, <extra_id_0> is the head coach of Hull City A.F.C..",<extra_id_0> Nigel Adkins <extra_id_1>
629,2017,"In 2017, Martin Schulz holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
630,2017,"In 2017, <extra_id_0> is the head of the government of Toulouse.",<extra_id_0> Jean-Luc Moudenc <extra_id_1>
631,2017,"In 2017, Juan Orlando Hernández holds the position of <extra_id_0>.",<extra_id_0> President of Honduras <extra_id_1>
632,2017,"In 2017, <extra_id_0> is the chair of Royal Spanish Football Federation.",<extra_id_0> Ángel María Villar <extra_id_1>
633,2017,"In 2017, <extra_id_0> is the head of the government of Senegal.",<extra_id_0> Mahammed Dionne <extra_id_1>
634,2017,"In 2017, Michelle Lujan Grisham holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
635,2017,"In 2017, John Hoeven holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
636,2017,"In 2017, <extra_id_0> is the chair of Politics Can Be Different.",<extra_id_0> Ákos Hadházy <extra_id_1>
637,2017,"In 2017, Luna is owned by <extra_id_0>.",<extra_id_0> Farkhad Akhmedov <extra_id_1>
638,2017,"In 2017, <extra_id_0> is the head of the government of Mainz.",<extra_id_0> Michael Ebling <extra_id_1>
639,2017,"In 2017, Kristin Michelsen is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
640,2017,"In 2017, Àngels Martínez Castells is a member of the <extra_id_0>.",<extra_id_0> Podemos <extra_id_1>
641,2017,"In 2017, <extra_id_0> is the chair of PEN America.",<extra_id_0> Andrew Solomon <extra_id_1>
642,2017,"In 2017, Søren Wichmann works for <extra_id_0>.",<extra_id_0> Kazan Federal University <extra_id_1>
643,2017,"In 2017, Oliver Günther works for <extra_id_0>.",<extra_id_0> University of Potsdam <extra_id_1>
644,2017,"In 2017, Liêm Hoang-Ngoc is a member of the <extra_id_0>.",<extra_id_0> Unsubmissive France <extra_id_1>
645,2017,"In 2017, Rachel Croson works for <extra_id_0>.",<extra_id_0> Michigan State University <extra_id_1>
646,2017,"In 2017, <extra_id_0> is the chair of Delta Air Lines.",<extra_id_0> Frank Blake <extra_id_1>
647,2017,"In 2017, <extra_id_0> is the head coach of MŠK Žilina.",<extra_id_0> Adrián Guľa <extra_id_1>
648,2017,"In 2017, Ruth Simmons works for <extra_id_0>.",<extra_id_0> Prairie View A&M University <extra_id_1>
649,2017,"In 2017, Diego Biseswar plays for <extra_id_0>.",<extra_id_0> Kayserispor <extra_id_1>
650,2017,"In 2017, Karin Baur works for <extra_id_0>.",<extra_id_0> University of Graz <extra_id_1>
651,2017,"In 2017, Vitaliy Klitschko holds the position of <extra_id_0>.",<extra_id_0> Mayor of Kyiv <extra_id_1>
652,2017,"In 2017, <extra_id_0> is the head coach of FK Partizan.",<extra_id_0> Marko Nikolić <extra_id_1>
653,2017,"In 2017, Ben Stokes plays for <extra_id_0>.",<extra_id_0> Canterbury cricket team <extra_id_1>
654,2017,"In 2017, Shuli Mualem is a member of the <extra_id_0>.",<extra_id_0> The Jewish Home <extra_id_1>
655,2017,"In 2017, Evgeny Konnov attended <extra_id_0>.",<extra_id_0> Leopold Mozart Centre <extra_id_1>
656,2017,"In 2017, <extra_id_0> is the head coach of Western Bulldogs.",<extra_id_0> Luke Beveridge <extra_id_1>
657,2017,"In 2017, Caroline Spelman holds the position of <extra_id_0>.",<extra_id_0> Church Estates Commissioners <extra_id_1>
658,2017,"In 2017, J. J. Redick plays for <extra_id_0>.",<extra_id_0> Los Angeles Clippers <extra_id_1>
659,2017,"In 2017, <extra_id_0> is the chair of Ministry of SMEs and Startups.",<extra_id_0> Hong Jonghak <extra_id_1>
660,2017,"In 2017, Michael Noonan holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
661,2017,"In 2017, Franck Ferrand works for <extra_id_0>.",<extra_id_0> Europe 1 <extra_id_1>
662,2017,"In 2017, Mihalj Kertes is a member of the <extra_id_0>.",<extra_id_0> Serbian Progressive Party <extra_id_1>
663,2017,"In 2017, Computer Weekly is owned by <extra_id_0>.",<extra_id_0> TechTarget <extra_id_1>
664,2017,"In 2017, Antony John Williams works for <extra_id_0>.",<extra_id_0> United States Environmental Protection Agency <extra_id_1>
665,2017,"In 2017, Guy Bailey works for <extra_id_0>.",<extra_id_0> University of Texas Rio Grande Valley <extra_id_1>
666,2017,"In 2017, Enrico dal Covolo holds the position of <extra_id_0>.",<extra_id_0> titular bishop <extra_id_1>
667,2017,"In 2017, Alexia Petsalis-Diomidis works for <extra_id_0>.",<extra_id_0> University of St Andrews <extra_id_1>
668,2017,"In 2017, <extra_id_0> is the head coach of S.K. Sturm Graz.",<extra_id_0> Franco Foda <extra_id_1>
669,2017,"In 2017, Hsu Hsin-ying is a member of the <extra_id_0>.",<extra_id_0> Minkuotang <extra_id_1>
670,2017,"In 2017, Kym Anderson works for <extra_id_0>.",<extra_id_0> University of Adelaide <extra_id_1>
671,2017,"In 2017, Michael Atwood Mason works for <extra_id_0>.",<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
672,2017,"In 2017, Linda Sánchez holds the position of <extra_id_0>.",<extra_id_0> Democratic Caucus Vice Chairman of the United States House of Representatives <extra_id_1>
673,2017,"In 2017, Yasiel Puig plays for <extra_id_0>.",<extra_id_0> Los Angeles Dodgers <extra_id_1>
674,2017,"In 2017, Scott Andrews is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
675,2017,"In 2017, <extra_id_0> is the head coach of AC Omonia.",<extra_id_0> John Carver <extra_id_1>
676,2017,"In 2017, ADV Ocean Shield is owned by <extra_id_0>.",<extra_id_0> Australian Border Force <extra_id_1>
677,2017,"In 2017, GameRankings is owned by <extra_id_0>.",<extra_id_0> CBS Interactive <extra_id_1>
678,2017,"In 2017, <extra_id_0> is the head coach of Çaykur Rizespor.",<extra_id_0> İbrahim Üzülmez <extra_id_1>
679,2017,"In 2017, <extra_id_0> is the head coach of Rubin Kazan.",<extra_id_0> Kurban Berdyev <extra_id_1>
680,2017,"In 2017, <extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.",<extra_id_0> Philippe Saurel <extra_id_1>
681,2017,"In 2017, <extra_id_0> is the chair of KDU-ČSL.",<extra_id_0> Pavel Bělobrádek <extra_id_1>
682,2017,"In 2017, Arne H. Krumsvik works for <extra_id_0>.",<extra_id_0> University of Oslo <extra_id_1>
683,2017,"In 2017, Dacian Cioloș holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of Romania <extra_id_1>
684,2017,"In 2017, Stewart Downing plays for <extra_id_0>.",<extra_id_0> Middlesbrough F.C. <extra_id_1>
685,2017,"In 2017, Don Beyer holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
686,2017,"In 2017, Daniel Kráľ works for <extra_id_0>.",<extra_id_0> University of Warwick <extra_id_1>
687,2017,"In 2017, Soraya Sáenz de Santamaría holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
688,2017,"In 2017, Sarafina Nance works for <extra_id_0>.","<extra_id_0> University of California, Berkeley <extra_id_1>"
689,2017,"In 2017, Sarafina Nance attended <extra_id_0>.","<extra_id_0> University of California, Berkeley <extra_id_1>"
690,2017,"In 2017, Sophie Montel is a member of the <extra_id_0>.",<extra_id_0> The Patriots <extra_id_1>
691,2017,"In 2017, Syed Saddiq Abdul Rahman is a member of the <extra_id_0>.",<extra_id_0> Malaysian United Indigenous Party <extra_id_1>
692,2017,"In 2017, Beauden Barrett plays for <extra_id_0>.",<extra_id_0> Hurricanes <extra_id_1>
693,2017,"In 2017, <extra_id_0> is the chair of Embassy of Ukraine, Tallinn.",<extra_id_0> Viktor Kryzhanivsky <extra_id_1>
694,2017,"In 2017, Maumoon Abdul Gayoom is a member of the <extra_id_0>.",<extra_id_0> Progressive Party of Maldives <extra_id_1>
695,2017,"In 2017, Anthony Grant plays for <extra_id_0>.",<extra_id_0> Port Vale F.C. <extra_id_1>
696,2017,"In 2017, WOSX is owned by <extra_id_0>.",<extra_id_0> Denison University <extra_id_1>
697,2017,"In 2017, Áron Szilágyi attended <extra_id_0>.",<extra_id_0> Eötvös Loránd University <extra_id_1>
698,2017,"In 2017, Nicola Fratoianni is a member of the <extra_id_0>.",<extra_id_0> Sinistra Italiana <extra_id_1>
699,2017,"In 2017, Jennifer MacLean works for <extra_id_0>.",<extra_id_0> International Game Developers Association <extra_id_1>
700,2017,"In 2017, Vouga railway line is owned by <extra_id_0>.",<extra_id_0> Infrastructures of Portugal <extra_id_1>
701,2017,"In 2017, Kendrick Nunn attended <extra_id_0>.",<extra_id_0> Oakland University <extra_id_1>
702,2017,"In 2017, Silvio Berlusconi is a member of the <extra_id_0>.",<extra_id_0> Forza Italia (2013) <extra_id_1>
703,2017,"In 2017, <extra_id_0> is the head coach of PFC Lokomotiv Plovdiv.",<extra_id_0> Eduard Eranosyan <extra_id_1>
704,2017,"In 2017, Kaspars Gerhards is a member of the <extra_id_0>.",<extra_id_0> National Alliance <extra_id_1>
705,2017,"In 2017, Nunzio Galantino holds the position of <extra_id_0>.",<extra_id_0> Catholic bishop <extra_id_1>
706,2017,"In 2017, Jina Osothsilp works for <extra_id_0>.",<extra_id_0> GDH 559 <extra_id_1>
707,2017,"In 2017, <extra_id_0> is the head of the government of State of Palestine.",<extra_id_0> Rami Hamdallah <extra_id_1>
708,2017,"In 2017, Kathleen Rice holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
709,2017,"In 2017, Ko Wen-je holds the position of <extra_id_0>.",<extra_id_0> Mayor of Taipei <extra_id_1>
710,2017,"In 2017, Ko Wen-je is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
711,2017,"In 2017, <extra_id_0> is the head coach of Borussia Dortmund.",<extra_id_0> Thomas Tuchel <extra_id_1>
712,2017,"In 2017, Ana Pombo works for <extra_id_0>.",<extra_id_0> Humboldt University of Berlin <extra_id_1>
713,2017,"In 2017, <extra_id_0> is the head of the government of Province of Buenos Aires.",<extra_id_0> María Eugenia Vidal <extra_id_1>
714,2017,"In 2017, Kyrsten Sinema holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
715,2017,"In 2017, Tonny Vilhena plays for <extra_id_0>.",<extra_id_0> Netherlands national under-21 football team <extra_id_1>
716,2017,"In 2017, Lieven Scheire works for <extra_id_0>.",<extra_id_0> Flemish Radio and Television Broadcasting Organization <extra_id_1>
717,2017,"In 2017, <extra_id_0> is the head of the government of Memphis.",<extra_id_0> Jim Strickland <extra_id_1>
718,2017,"In 2017, <extra_id_0> is the head coach of Astana City.",<extra_id_0> Bolat Raimbekov <extra_id_1>
719,2017,"In 2017, <extra_id_0> is the head coach of PSV Eindhoven.",<extra_id_0> Phillip Cocu <extra_id_1>
720,2017,"In 2017, Piero Aiello is a member of the <extra_id_0>.",<extra_id_0> New Centre-Right <extra_id_1>
721,2017,"In 2017, Massimo Zedda is a member of the <extra_id_0>.",<extra_id_0> Progressive Area <extra_id_1>
722,2017,"In 2017, Patricia Harris works for <extra_id_0>.",<extra_id_0> Bloomberg Philanthropies <extra_id_1>
723,2017,"In 2017, Peter J. Wagner works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
724,2017,"In 2017, Jared Kushner holds the position of <extra_id_0>.",<extra_id_0> Office of American Innovation <extra_id_1>
725,2017,"In 2017, <extra_id_0> is the head coach of Brentford F.C..",<extra_id_0> Dean Smith <extra_id_1>
726,2017,"In 2017, José Antonio Carrillo works for <extra_id_0>.",<extra_id_0> Imperial College London <extra_id_1>
727,2017,"In 2017, <extra_id_0> is the head coach of Philadelphia Eagles.",<extra_id_0> Doug Pederson <extra_id_1>
728,2017,"In 2017, <extra_id_0> is the head of the government of Bavaria.",<extra_id_0> Horst Seehofer <extra_id_1>
729,2017,"In 2017, Diane Holl works for <extra_id_0>.",<extra_id_0> Hendrick Motorsports <extra_id_1>
730,2017,"In 2017, <extra_id_0> is the head coach of Tampa Bay Rowdies.",<extra_id_0> Stuart Campbell <extra_id_1>
731,2017,"In 2017, <extra_id_0> is the head coach of NK Celje.",<extra_id_0> Dušan Kosič <extra_id_1>
732,2017,"In 2017, <extra_id_0> is the head of the government of New Jersey.",<extra_id_0> Chris Christie <extra_id_1>
733,2017,"In 2017, Wilson Lima is a member of the <extra_id_0>.",<extra_id_0> Liberal Party <extra_id_1>
734,2017,"In 2017, Carrie Lam holds the position of <extra_id_0>.",<extra_id_0> Chief Secretary for Administration <extra_id_1>
735,2017,"In 2017, Hamdi Salihi plays for <extra_id_0>.",<extra_id_0> SC Wiener Neustadt <extra_id_1>
736,2017,"In 2017, Raheem Sterling plays for <extra_id_0>.",<extra_id_0> Manchester City F.C. <extra_id_1>
737,2017,"In 2017, <extra_id_0> is the chair of National Development and Reform Commission.",<extra_id_0> He Lifeng <extra_id_1>
738,2017,"In 2017, Ernest Benach i Pascual works for <extra_id_0>.",<extra_id_0> University of Lleida <extra_id_1>
739,2017,"In 2017, János Volner is a member of the <extra_id_0>.",<extra_id_0> Jobbik <extra_id_1>
740,2017,"In 2017, <extra_id_0> is the head of the government of Sector 5.",<extra_id_0> Daniel Florea <extra_id_1>
741,2017,"In 2017, Tele2 Russia is owned by <extra_id_0>.",<extra_id_0> Rostelecom <extra_id_1>
742,2017,"In 2017, Mark Rober works for <extra_id_0>.",<extra_id_0> Apple Inc. <extra_id_1>
743,2017,"In 2017, Giuseppe Civati is a member of the <extra_id_0>.",<extra_id_0> Possible <extra_id_1>
744,2017,"In 2017, <extra_id_0> is the head of the government of Amsterdam.",<extra_id_0> Kajsa Ollongren <extra_id_1>
745,2017,"In 2017, <extra_id_0> is the head of the government of Amsterdam.",<extra_id_0> Kajsa Ollongren <extra_id_1>
746,2017,"In 2017, Jonathan Mensah plays for <extra_id_0>.",<extra_id_0> FC Anzhi Makhachkala <extra_id_1>
747,2017,"In 2017, Joseph Daul holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
748,2017,"In 2017, Migen Memelli plays for <extra_id_0>.",<extra_id_0> KS Kastrioti <extra_id_1>
749,2017,"In 2017, <extra_id_0> is the head of the government of Cebu.",<extra_id_0> Hilario Davide III <extra_id_1>
750,2017,"In 2017, Ulrike Guérot works for <extra_id_0>.",<extra_id_0> Danube University Krems <extra_id_1>
751,2017,"In 2017, <extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.",<extra_id_0> Brendan O'Brien <extra_id_1>
752,2017,"In 2017, Rathika Sitsabaiesan is a member of the <extra_id_0>.",<extra_id_0> Ontario Liberal Party <extra_id_1>
753,2017,"In 2017, Hugo Barra works for <extra_id_0>.",<extra_id_0> Xiaomi <extra_id_1>
754,2017,"In 2017, Clotilde Armand holds the position of <extra_id_0>.",<extra_id_0> councillor <extra_id_1>
755,2017,"In 2017, <extra_id_0> is the head of the government of Austria.",<extra_id_0> Christian Kern <extra_id_1>
756,2017,"In 2017, Mike Nahan holds the position of <extra_id_0>.",<extra_id_0> Leader of the Opposition <extra_id_1>
757,2017,"In 2017, Moeen Ali plays for <extra_id_0>.",<extra_id_0> England and Wales cricket team <extra_id_1>
758,2017,"In 2017, <extra_id_0> is the head coach of Örebro SK.",<extra_id_0> Alexander Axén <extra_id_1>
759,2017,"In 2017, Sönke Neitzel works for <extra_id_0>.",<extra_id_0> University of Potsdam <extra_id_1>
760,2017,"In 2017, Yehoshua Menachem Pollack is a member of the <extra_id_0>.",<extra_id_0> Bnei Torah <extra_id_1>
761,2017,"In 2017, Giorgia Meloni is a member of the <extra_id_0>.",<extra_id_0> Brothers of Italy <extra_id_1>
762,2017,"In 2017, Danville Register & Bee is owned by <extra_id_0>.",<extra_id_0> Berkshire Hathaway <extra_id_1>
763,2017,"In 2017, Virginia Barbour works for <extra_id_0>.",<extra_id_0> Queensland University of Technology <extra_id_1>
764,2017,"In 2017, <extra_id_0> is the head coach of Clube de Regatas do Flamengo.",<extra_id_0> Reinaldo Rueda <extra_id_1>
765,2017,"In 2017, <extra_id_0> is the head coach of Fremantle Football Club.",<extra_id_0> Ross Lyon <extra_id_1>
766,2017,"In 2017, <extra_id_0> is the head of the government of Batangas.",<extra_id_0> Hermilando Mandanas <extra_id_1>
767,2017,"In 2017, Mònica Terribas works for <extra_id_0>.",<extra_id_0> Catalunya Ràdio <extra_id_1>
768,2017,"In 2017, Anerood Jugnauth holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of Mauritius <extra_id_1>
769,2017,"In 2017, Sarah Zerbes works for <extra_id_0>.",<extra_id_0> University College London <extra_id_1>
